0,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
395126,477,"Statesboro, GA",Msa,GA,148546,149211,149854,150523,151362,152032,152586,152989,153490,154045,154679,155432,156460,157484,158496,159282,159908,160500,161120,161767,162303,162817,162473,162020,161589,162274,162881,163407,162440,160949,158595,157797,157398,158210,158920,160235,161421,162233,162607,163415,164515,166342,168342,170959,173714,176169,178440,181175,186803,194067,199016,203046
394826,478,"Marion, IN",Msa,IN,79104,79439,79796,80196,80570,80963,81278,81646,81938,82215,82488,82835,83286,83730,84154,84493,84865,85247,85656,86001,86273,86521,86737,86925,87082,87166,,,85827,,86468,87129,87803,88583,89454,90525,91199,91616,92224,93225,94390,95770,97520,99226,100606,101940,103245,104038,105443,107396,109336,110469
395132,479,"Stevens Point, WI",Msa,WI,163393,164238,165000,165927,166680,167330,167899,168455,169020,169721,170529,171413,172305,173297,174230,174974,175549,176126,176859,177673,178477,179348,179944,180572,181125,181591,181950,182014,181830,181601,181667,181754,182569,183852,,189873,,196921,200244,201973,203934,205838,207943,209835,211705,213556,214937,218721,222402,225401,225725,225710
394866,480,"Minot, ND",Msa,ND,282117,282517,282294,282020,280898,279670,278172,277242,276782,276233,275818,275745,276389,277041,277778,278228,278911,279132,279229,279111,279217,279895,281090,284124,286863,290007,290035,288932,286470,284114,281865,279438,277979,277704,278624,279455,281020,283470,286034,286356,285526,285021,287506,291005,294425,296174,296865,299789,293492,283017,270471,267442
395088,481,"Shawnee, OK",Msa,OK,95496,95152,94739,95167,95697,96146,96613,96786,97021,97377,98035,97907,97685,97265,97567,97886,98144,98575,98936,99365,99686,100264,101653,103183,104520,104743,104844,104879,104939,104353,103970,103777,104168,104582,105508,106481,108165,109732,111192,110647,110677,111318,113878,115658,118670,119591,123218,125835,130222,132925,134873,136525
394922,482,"North Wilkesboro, NC",Msa,NC,123055,123436,124901,126781,128411,129139,129762,130588,131263,131939,132479,132837,132840,133071,133408,134130,134775,135542,136100,136613,136949,137354,137696,137958,137994,138418,138751,139683,140177,141056,141524,141881,142078,142360,143403,144687,,150499,153644,155746,157406,158924,160490,162198,163969,165260,166978,171950,177149,182002,183444,185019
395021,483,"Richmond, IN",Msa,IN,98429,98504,98571,98590,98853,99525,100189,100777,100994,100878,100877,100905,101327,101778,102210,102654,103075,103482,103874,104194,104515,104817,104556,104304,103901,104029,104138,104273,104518,104464,104522,104546,104890,105295,106270,107233,109330,111120,113178,113898,114695,115502,116565,117490,118295,119233,120082,121596,122777,124300,125048,126065
394647,484,"Greeneville, TN",Msa,TN,92023,92566,92989,92851,92565,92994,93693,94565,94607,94466,94558,94644,94727,94657,95320,96064,97099,97098,97617,98221,99255,99845,100109,101382,102685,104527,105684,107100,107456,107918,108506,109470,110016,109202,111660,113665,,123698,128231,128830,131191,133185,136731,142099,147788,153568,157208,162903,169308,176000,181863,188953
394836,485,"Martinsville, VA",Msa,VA,78868,79128,79320,79516,79675,79780,79771,79705,79821,79975,80158,80262,80544,81011,81502,81979,82321,82527,82662,82819,83306,83705,83540,83053,82672,82904,83185,83462,83695,83696,83731,83560,83710,83686,84059,84409,85765,87090,88549,89430,90293,91181,91887,92674,93370,94080,94683,96311,97900,99320,99754,100205
394600,486,"Forest City, NC",Msa,NC,124722,125531,126188,127057,127732,128419,128995,129593,130235,130893,131438,131993,132477,133052,133670,134333,135111,135701,136409,136957,137511,137783,137882,138000,138111,138922,139831,140971,141771,142465,143097,143547,144165,144917,146225,147459,,152994,156513,159000,161687,164887,168157,171633,174185,176122,177560,181034,184957,188916,190983,193356
394764,487,"Lake City, FL",Msa,FL,143716,144221,144569,145338,145878,146502,147010,147552,148034,148542,149153,149654,150131,150557,150950,150998,150963,150946,151219,151581,151952,152379,153035,153734,154531,,151469,,,150494,,157213,161250,164098,167173,168696,173404,174329,176767,180021,187540,192832,192498,190938,190515,192175,196967,203777,210580,215068,218557,221525
394736,488,"Kapaa, HI",Msa,HI,575117,576458,576648,577934,579530,582690,585647,587881,590069,592017,593966,595704,597418,599585,602209,604880,607460,609848,611946,614134,616437,,630326,,,633453,637615,651658,665068,666457,664557,660844,662032,664766,669313,670597,673024,675892,680573,685474,695006,708130,719568,740494,749972,770467,779323,795608,808200,822314,855843,884887
394829,489,"Marquette, MI",Msa,MI,148077,149361,150642,151749,152448,152834,152992,153258,153613,154343,155220,156052,156621,157184,157866,158724,159470,160116,160658,161220,161816,162501,162802,162941,163066,163157,163318,163283,163245,163114,163128,163547,164080,164712,166674,168739,,174554,177519,179499,181787,184113,186596,188721,190791,192556,194050,196507,198998,200061,199681,199125
394762,490,"LaGrange, GA",Msa,GA,127981,128692,129284,130001,130786,131508,132158,132709,133111,133588,134171,135161,136151,137137,137952,138677,139429,140210,141002,141721,142141,142048,141200,140462,140067,140614,141127,141769,142243,142704,142863,141694,139981,139368,140186,142058,143611,145251,146858,148210,150187,152493,155228,158490,157612,154992,152230,154156,156312,157957,159823,163419
394827,491,"Marion, OH",Msa,OH,91415,91818,92146,92618,93146,93667,94110,94487,94946,95557,96303,97115,97756,98391,99102,99900,100727,101444,102145,102747,103281,103784,104021,,,,101733,101648,101977,102471,103043,103348,103698,104049,105271,106292,108676,110602,112819,114071,115297,116592,117794,119110,120360,121363,122059,124102,126264,128233,128719,129214
394877,492,"Morehead City, NC",Msa,NC,264813,266842,268021,268895,269461,270400,271085,272490,274438,276049,276807,276267,275863,276443,278339,280837,282145,283417,283712,284165,284215,284185,284887,285533,286868,288318,289619,290074,290364,290623,291875,293831,295839,297901,299736,302610,305657,309281,313258,316750,321953,328667,338296,347694,357128,364801,372174,378824,386162,392619,399110,405488
394752,493,"Klamath Falls, OR",Msa,OR,167954,168566,169378,170769,172574,173958,174876,175751,176822,177733,178306,178498,178718,179085,180139,181745,183961,186250,188041,189234,189692,190372,190834,191390,191873,191827,192189,192595,195524,198638,201979,203694,206291,209119,212151,215169,217731,221672,226034,231426,237303,242910,249213,255332,261635,267135,271821,276028,280611,285313,289769,294113
394825,494,"Marinette, WI",Msa,WI,99604,99681,100056,100699,101177,101686,102224,102882,103429,103968,104290,104535,104504,104739,105121,105657,106144,106571,107128,107738,108367,109049,109468,109890,109968,109982,109865,109920,109995,110247,110673,111211,111726,112284,113841,115340,117475,119065,120845,122154,123608,125176,126643,127814,128855,129893,130400,132396,134038,135508,135306,135230
395040,495,"Roswell, NM",Msa,NM,98972,99503,100011,100322,100541,100724,101016,101287,101581,101832,102255,102804,103506,104285,105033,105369,105631,105769,106364,106832,107261,107550,107874,108270,108606,108934,109215,109808,110195,110628,110840,111305,111724,112922,114386,115872,117703,119562,121759,123382,124837,126181,127042,128125,128989,129658,130038,132586,135131,138006,138909,140202
394832,496,"Marshall, TX",Msa,TX,142043,142245,142720,143301,143878,144381,144364,144364,144468,145141,145665,146297,146864,147465,147847,148095,148403,148709,149136,149840,150585,151317,151274,151164,151036,150762,150260,149330,148972,148768,149159,149258,149417,149242,149749,150377,152905,154252,155568,155563,156638,157959,159368,160834,162300,163304,164164,167175,170159,173807,175209,176663
394587,497,"Farmington, MO",Msa,MO,111036,111832,112522,113115,113565,114299,115166,115825,116050,116363,116665,117414,118056,118909,119522,120230,120648,121053,121422,122096,122515,123205,123528,124110,123863,123972,,121631,120253,120405,120571,120895,121227,121707,122969,124421,127217,129751,132619,134303,136023,137454,141615,145927,150413,152045,154856,157289,159937,162899,166268,168605
394456,498,"Charleston, IL",Msa,IL,84727,85025,85284,85443,85560,85651,85814,85978,86188,86419,86673,86972,87271,87601,87943,88270,88579,88869,89129,89386,,,,,84061,84443,85040,85454,85429,84786,83988,83526,83353,83822,84303,85418,86347,86897,87665,88768,90504,93552,96125,98682,97935,97150,96239,96583,98410,99475,100540,100066
394343,499,"Athens, OH",Msa,OH,126023,126742,127545,128362,129227,130152,130885,131534,131976,132568,133026,133516,134086,134795,135603,136050,136508,136995,137638,138339,138974,139813,140079,140190,140118,140303,140418,140514,141003,141520,141932,141977,142118,142684,,146335,,151529,154308,156307,158096,159661,159617,159625,159655,160765,161588,163854,166060,168116,168373,168635
394683,500,"Hobbs, NM",Msa,NM,160221,160684,158606,156885,154976,155178,155631,156110,156798,158302,160198,162276,161767,161219,160155,160756,161130,161726,162791,163652,164405,166289,168827,171787,172830,173365,173252,173245,173379,173864,174577,175273,175885,177200,179383,181684,184845,187124,189768,190975,192342,193501,194517,195079,195372,196156,197389,202575,207093,211863,212587,213495
394472,501,"Clearlake, CA",Msa,CA,238996,242518,245839,248088,249723,249888,248941,248649,249830,250800,252133,252776,254725,254769,254163,252822,252224,,242136,239991,,245573,245586,245010,245420,245879,247514,249645,251379,252540,253843,255203,261117,266845,273219,275748,278589,283779,289060,294569,298341,304209,310827,318336,323958,328820,332973,336381,339700,342121,345450,348116
394899,502,"Nacogdoches, TX",Msa,TX,142294,142867,143354,143777,144230,144615,144930,145073,145495,146016,146601,147112,147586,148078,148603,149295,150028,150536,150978,151378,151859,152455,152912,153415,153641,153491,153206,153000,153165,153458,153757,153905,154039,154242,155019,155728,,160480,163409,164972,166417,167792,168807,169724,170665,171683,172632,176157,179718,183803,185112,186558
394701,503,"Hutchinson, KS",Msa,KS,97027,97190,97591,97993,98284,98534,98709,98976,99287,99629,100094,100537,100971,101207,101294,101285,101353,101591,101856,102160,102468,102834,103044,103268,103641,103817,103956,104005,103635,103268,102908,103276,103731,104093,104972,105923,,109861,111816,112891,114031,115144,116196,117097,117347,117587,117697,119340,120969,122108,122258,122260
394586,504,"Faribault, MN",Msa,MN,232811,234339,236508,238919,239833,239861,239761,239551,239301,239342,240199,241095,241342,240597,241490,243147,246183,247406,247526,248183,248716,248472,248230,247707,248386,247911,248671,249768,251773,253131,254243,255562,257977,260667,263846,267505,271502,275767,278439,281649,286098,293451,300974,306326,308033,309708,311796,315038,316328,316657,318721,320093
394562,505,"Elizabeth City, NC",Msa,NC,160440,160976,161322,161783,161774,161999,162251,162990,163602,164160,164665,165046,165273,165313,165632,165885,166350,166654,167242,167714,168303,168765,168776,168702,168375,168522,168987,169684,170603,171201,171835,172136,172635,173160,174471,175604,,181545,184985,187156,189240,191574,193704,195835,197748,199361,200173,204381,208771,214453,216469,218465
753891,506,"Ionia, MI",Msa,MI,140741,141711,142706,143694,144685,145247,145751,146333,147253,148231,149105,149922,150704,151519,152435,153435,154375,155367,156305,157236,158093,158999,,,,,162423,164102,165915,163728,161282,159755,163080,167958,167947,165984,163372,164725,168414,171702,178402,183521,189236,192958,196153,200241,203141,205721,206390,207157,207725,209593
394305,507,"Alamogordo, NM",Msa,NM,,,,,,,,,,,,,126983,127265,127585,128272,129039,129736,130428,131096,131743,134179,136495,138438,138401,138170,138284,138504,138902,139438,139954,140621,141133,141406,142096,142977,145284,147361,149271,150310,151189,152689,153933,155602,156782,157250,157222,159908,163207,167010,168024,169162
395016,508,"Red Bluff, CA",Msa,CA,237165,238112,235766,233084,236004,,248104,247258,245319,246532,248159,249887,250677,251522,253087,255915,258486,260250,260493,260906,262175,264260,266433,268313,261362,253420,244506,244420,245415,245864,247483,247950,250312,251890,254573,255879,256678,257714,261068,265563,276270,285972,297013,303435,309760,313997,316603,319355,323093,327331,324593,320858
394693,509,"Hudson, NY",Msa,NY,233632,233466,234968,237639,239902,240590,242024,245124,248432,250374,252567,254781,257773,258824,260873,260812,261752,260564,260744,259722,258822,258945,259388,260505,261178,263180,264650,266237,266766,268744,269194,269876,270246,271422,273157,277233,282823,288768,292235,296781,308488,322821,336925,343447,341684,339292,338483,344837,351353,356902,362353,366758
395105,510,"Somerset, KY",Msa,KY,133083,133531,133706,133869,134125,134683,135283,135923,136589,137127,137513,137891,138594,139535,140177,140643,141108,141712,142324,143126,144085,145021,145242,145523,145827,145993,145775,145397,144866,144225,143692,144188,146141,148354,150815,152263,154892,156872,158972,159968,161799,163627,165549,167194,168712,170043,171278,174832,178193,181568,182666,183866
394496,511,"Coos Bay, OR",Msa,OR,,,,,214956,216626,218286,219627,221530,222747,223805,224068,225552,226659,228514,229525,231317,232804,235000,236744,238079,238080,238746,239510,240612,241051,242132,243933,246415,248195,249160,250550,253230,257413,260828,264572,268105,272415,276748,281271,285796,291230,299021,308099,316502,323184,328591,335216,341190,347071,351431,356689
395199,512,"Walla Walla, WA",Msa,WA,252334,254253,256433,258513,260519,261877,262920,263855,264760,265731,266829,267060,267516,267814,269207,270559,272153,273704,275159,276626,277962,279334,279446,279647,279713,280370,280964,280634,280919,281103,282393,283844,285628,287521,290362,295544,301611,304089,305023,306412,312213,318879,326184,337761,348501,361252,370023,377443,383786,391247,400917,404406
395071,513,"Sayre, PA",Msa,PA,136854,137630,138595,139481,140277,140861,141392,141724,141941,142182,142613,143105,143749,144367,144839,145319,145932,146768,147188,147655,147896,148308,148321,148538,148647,149018,149329,149765,150288,150606,151006,150768,150917,151087,,154164,156543,158532,160811,162373,163664,164695,165574,166949,168548,170098,171001,173823,176212,178427,178337,178560
394939,514,"Oneonta, NY",Msa,NY,143004,143618,144186,144762,145307,145808,146226,146570,146942,147307,147692,148155,148728,149345,149833,150289,150652,151084,151521,151964,152399,152794,153490,154217,154867,,154673,154697,155143,155564,155984,156020,156104,156311,157418,158579,160614,162515,164562,165890,167250,168521,169837,170937,171963,172770,173472,176869,180304,183277,183506,183669
394605,515,"Fort Madison, IA",Msa,IA,87964,88365,88701,88919,89197,89208,89268,89358,89524,89622,89585,89703,89986,90317,90622,90815,91002,91204,91558,91930,92202,92411,92415,92518,92358,92269,92177,92073,91907,91803,91992,92144,92162,92290,92682,93224,94339,95614,96932,97545,98108,98729,99333,99941,100578,101097,101439,102573,103980,105578,106266,106782
394360,516,"Baraboo, WI",Msa,WI,,189137,190222,191105,190690,189988,189580,189402,189704,189587,190054,191026,191992,193460,194708,196281,197957,200546,203406,206374,208288,209802,210750,212401,213785,213111,212474,211353,212462,212073,212194,212355,213341,214897,216606,218827,221833,224075,226030,226948,227983,229158,230251,234466,239077,243138,244994,246320,249000,250519,254126,258140
